Time (s),LD-X (mm)
52.4405,-0.5980
52.4410,-0.3900
52.4415,-0.1813
52.4420,0.0273
52.4425,0.2353
52.4430,0.4425
52.4435,0.6487
52.4440,0.8535
52.4445,1.0561
52.4450,1.2559
52.4455,1.4521
52.4460,1.6440
52.4465,1.8312
52.4470,2.0133
52.4475,2.1901
52.4480,2.3614
52.4485,2.5267
52.4490,2.6857
52.4495,2.8375
52.4500,2.9814
52.4505,3.1168
52.4510,3.2431
52.4515,3.3599
52.4520,3.4669
52.4525,3.5640
52.4530,3.6511
52.4535,3.7285
52.4540,3.7965
52.4545,3.8551
52.4550,3.9039
52.4555,3.9427
52.4560,3.9718
52.4565,3.9914
52.4570,4.0015
52.4575,4.0021
52.4580,3.9928
52.4585,3.9735
52.4590,3.9442
52.4595,3.9052
52.4600,3.8569
52.4605,3.7995
52.4610,3.7330
52.4615,3.6580
52.4620,3.5748
52.4625,3.4838
52.4630,3.3851
52.4635,3.2789
52.4640,3.1652
52.4645,3.0443
52.4650,2.9165
52.4655,2.7821
52.4660,2.6416
52.4665,2.4955
52.4670,2.3444
52.4675,2.1888
52.4680,2.0290
52.4685,1.8653
52.4690,1.6980
52.4695,1.5273
52.4700,1.3532
52.4705,1.1757
52.4710,0.9952
52.4715,0.8119
52.4720,0.6264
52.4725,0.4394
52.4730,0.2515
52.4735,0.0635
52.4740,-0.1245
52.4745,-0.3121
52.4750,-0.4987
52.4755,-0.6835
52.4760,-0.8664
52.4765,-1.0472
52.4770,-1.2261
52.4775,-1.4028
52.4780,-1.5769
52.4785,-1.7480
52.4790,-1.9160
52.4795,-2.0807
52.4800,-2.2419
52.4805,-2.3990
52.4810,-2.5513
52.4815,-2.6980
52.4820,-2.8384
52.4825,-2.9722
52.4830,-3.0991
52.4835,-3.2191
52.4840,-3.3316
52.4845,-3.4362
52.4850,-3.5328
52.4855,-3.6217
52.4860,-3.7029
52.4865,-3.7761
52.4870,-3.8407
52.4875,-3.8960
52.4880,-3.9414
52.4885,-3.9772
52.4890,-4.0034
52.4895,-4.0198
52.4900,-4.0261
52.4905,-4.0222
52.4910,-4.0076
52.4915,-3.9822
52.4920,-3.9462
52.4925,-3.9001
52.4930,-3.8439
52.4935,-3.7777
52.4940,-3.7020
52.4945,-3.6168
52.4950,-3.5222
52.4955,-3.4184
52.4960,-3.3056
52.4965,-3.1837
52.4970,-3.0527
52.4975,-2.9130
52.4980,-2.7653
52.4985,-2.6103
52.4990,-2.4486
52.4995,-2.2809
52.5000,-2.1069
52.5005,-1.9269
52.5010,-1.7413
52.5015,-1.5509
52.5020,-1.3565
52.5025,-1.1587
52.5030,-0.9578
52.5035,-0.7541
52.5040,-0.5478
52.5045,-0.3398
52.5050,-0.1311
52.5055,0.0774
52.5060,0.2854
52.5065,0.4922
52.5070,0.6972
52.5075,0.8998
52.5080,1.0994
52.5085,1.2958
52.5090,1.4889
52.5095,1.6785
52.5100,1.8642
52.5105,2.0453
52.5110,2.2209
52.5115,2.3905
52.5120,2.5536
52.5125,2.7096
52.5130,2.8581
52.5135,2.9983
52.5140,3.1301
52.5145,3.2530
52.5150,3.3666
52.5155,3.4708
52.5160,3.5652
52.5165,3.6498
52.5170,3.7249
52.5175,3.7903
52.5180,3.8461
52.5185,3.8923
52.5190,3.9289
52.5195,3.9560
52.5200,3.9734
52.5205,3.9809
52.5210,3.9785
52.5215,3.9662
52.5220,3.9438
52.5225,3.9117
52.5230,3.8701
52.5235,3.8192
52.5240,3.7593
52.5245,3.6909
52.5250,3.6145
52.5255,3.5302
52.5260,3.4381
52.5265,3.3381
52.5270,3.2302
52.5275,3.1147
52.5280,2.9917
52.5285,2.8618
52.5290,2.7254
52.5295,2.5834
52.5300,2.4362
52.5305,2.2844
52.5310,2.1282
52.5315,1.9680
52.5320,1.8042
52.5325,1.6371
52.5330,1.4666
52.5335,1.2924
52.5340,1.1146
52.5345,0.9337
52.5350,0.7503
52.5355,0.5650
52.5360,0.3782
52.5365,0.1905
52.5370,0.0026
52.5375,-0.1849
52.5380,-0.3713
52.5385,-0.5562
52.5390,-0.7396
52.5395,-0.9215
52.5400,-1.1018
52.5405,-1.2804
52.5410,-1.4568
52.5415,-1.6303
52.5420,-1.8006
52.5425,-1.9673
52.5430,-2.1303
52.5435,-2.2893
52.5440,-2.4437
52.5445,-2.5933
52.5450,-2.7374
52.5455,-2.8757
52.5460,-3.0077
52.5465,-3.1330
52.5470,-3.2512
52.5475,-3.3619
52.5480,-3.4647
52.5485,-3.5592
52.5490,-3.6455
52.5495,-3.7238
52.5500,-3.7938
52.5505,-3.8551
52.5510,-3.9074
52.5515,-3.9502
52.5520,-3.9834
52.5525,-4.0068
52.5530,-4.0204
52.5535,-4.0241
52.5540,-4.0175
52.5545,-4.0004
52.5550,-3.9726
52.5555,-3.9343
52.5560,-3.8857
52.5565,-3.8270
52.5570,-3.7581
52.5575,-3.6789
52.5580,-3.5900
52.5585,-3.4920
52.5590,-3.3853
52.5595,-3.2698
52.5600,-3.1455
52.5605,-3.0122
52.5610,-2.8701
52.5615,-2.7200
52.5620,-2.5625
52.5625,-2.3981
52.5630,-2.2275
52.5635,-2.0512
52.5640,-1.8693
52.5645,-1.6823
52.5650,-1.4907
52.5655,-1.2951
52.5660,-1.0958
52.5665,-0.8932
52.5670,-0.6880
52.5675,-0.4805
52.5680,-0.2716
52.5685,-0.0622
52.5690,0.1469
52.5695,0.3555
52.5700,0.5633
52.5705,0.7695
52.5710,0.9738
52.5715,1.1753
52.5720,1.3735
52.5725,1.5677
52.5730,1.7576
52.5735,1.9424
52.5740,2.1218
52.5745,2.2949
52.5750,2.4617
52.5755,2.6219
52.5760,2.7753
52.5765,2.9213
52.5770,3.0593
52.5775,3.1888
52.5780,3.3090
52.5785,3.4199
52.5790,3.5212
52.5795,3.6128
52.5800,3.6943
52.5805,3.7661
52.5810,3.8284
52.5815,3.8812
52.5820,3.9246
52.5825,3.9585
52.5830,3.9828
52.5835,3.9971
52.5840,4.0014
52.5845,3.9953
52.5850,3.9792
52.5855,3.9533
52.5860,3.9180
52.5865,3.8735
52.5870,3.8198
52.5875,3.7569
52.5880,3.6853
52.5885,3.6057
52.5890,3.5184
52.5895,3.4232
52.5900,3.3203
52.5905,3.2097
52.5910,3.0920
52.5915,2.9674
52.5920,2.8363
52.5925,2.6989
52.5930,2.5554
52.5935,2.4065
52.5940,2.2531
52.5945,2.0957
52.5950,1.9347
52.5955,1.7698
52.5960,1.6012
52.5965,1.4288
52.5970,1.2530
52.5975,1.0739
52.5980,0.8921
52.5985,0.7081
52.5990,0.5223
52.5995,0.3353
52.6000,0.1476
52.6005,-0.0400
52.6010,-0.2273
52.6015,-0.4140
52.6020,-0.5994
52.6025,-0.7831
52.6030,-0.9646
52.6035,-1.1438
52.6040,-1.3209
52.6045,-1.4956
52.6050,-1.6677
52.6055,-1.8371
52.6060,-2.0035
52.6065,-2.1665
52.6070,-2.3254
52.6075,-2.4796
52.6080,-2.6287
52.6085,-2.7720
52.6090,-2.9091
52.6095,-3.0394
52.6100,-3.1627
52.6105,-3.2785
52.6110,-3.3867
52.6115,-3.4868
52.6120,-3.5792
52.6125,-3.6637
52.6130,-3.7402
52.6135,-3.8083
52.6140,-3.8679
52.6145,-3.9184
52.6150,-3.9595
52.6155,-3.9911
52.6160,-4.0128
52.6165,-4.0242
52.6170,-4.0253
52.6175,-4.0158
52.6180,-3.9956
52.6185,-3.9645
52.6190,-3.9225
52.6195,-3.8701
52.6200,-3.8077
52.6205,-3.7356
52.6210,-3.6541
52.6215,-3.5634
52.6220,-3.4636
52.6225,-3.3549
52.6230,-3.2375
52.6235,-3.1111
52.6240,-2.9758
52.6245,-2.8319
52.6250,-2.6799
52.6255,-2.5205
52.6260,-2.3545
52.6265,-2.1826
52.6270,-2.0048
52.6275,-1.8214
52.6280,-1.6328
52.6285,-1.4397
52.6290,-1.2428
52.6295,-1.0427
52.6300,-0.8397
52.6305,-0.6342
52.6310,-0.4266
52.6315,-0.2179
52.6320,-0.0090
52.6325,0.1995
52.6330,0.4070
52.6335,0.6133
52.6340,0.8178
52.6345,1.0197
52.6350,1.2182
52.6355,1.4130
52.6360,1.6042
52.6365,1.7917
52.6370,1.9749
52.6375,2.1531
52.6380,2.3255
52.6385,2.4915
52.6390,2.6509
52.6395,2.8031
52.6400,2.9478
52.6405,3.0842
52.6410,3.2118
52.6415,3.3299
52.6420,3.4384
52.6425,3.5372
52.6430,3.6261
52.6435,3.7054
52.6440,3.7749
52.6445,3.8346
52.6450,3.8845
52.6455,3.9248
52.6460,3.9556
52.6465,3.9769
52.6470,3.9884
52.6475,3.9901
52.6480,3.9819
52.6485,3.9641
52.6490,3.9367
52.6495,3.8997
52.6500,3.8532
52.6505,3.7973
52.6510,3.7324
52.6515,3.6589
52.6520,3.5775
52.6525,3.4883
52.6530,3.3914
52.6535,3.2867
52.6540,3.1742
52.6545,3.0544
52.6550,2.9275
52.6555,2.7942
52.6560,2.6549
52.6565,2.5101
52.6570,2.3605
52.6575,2.2064
52.6580,2.0481
52.6585,1.8858
52.6590,1.7197
52.6595,1.5499
52.6600,1.3766
52.6605,1.1998
52.6610,1.0201
52.6615,0.8378
52.6620,0.6535
52.6625,0.4677
52.6630,0.2807
52.6635,0.0932
52.6640,-0.0942
52.6645,-0.2807
52.6650,-0.4661
52.6655,-0.6501
52.6660,-0.8324
52.6665,-1.0133
52.6670,-1.1925
52.6675,-1.3698
52.6680,-1.5447
52.6685,-1.7168
52.6690,-1.8856
52.6695,-2.0507
52.6700,-2.2119
52.6705,-2.3686
52.6710,-2.5203
52.6715,-2.6666
52.6720,-2.8073
52.6725,-2.9420
52.6730,-3.0703
52.6735,-3.1918
52.6740,-3.3061
52.6745,-3.4127
52.6750,-3.5112
52.6755,-3.6016
52.6760,-3.6839
52.6765,-3.7580
52.6770,-3.8235
52.6775,-3.8799
52.6780,-3.9270
52.6785,-3.9647
52.6790,-3.9928
52.6795,-4.0110
52.6800,-4.0191
52.6805,-4.0169
52.6810,-4.0043
52.6815,-3.9812
52.6820,-3.9479
52.6825,-3.9043
52.6830,-3.8505
52.6835,-3.7862
52.6840,-3.7116
52.6845,-3.6269
52.6850,-3.5327
52.6855,-3.4297
52.6860,-3.3181
52.6865,-3.1977
52.6870,-3.0683
52.6875,-2.9302
52.6880,-2.7840
52.6885,-2.6301
52.6890,-2.4689
52.6895,-2.3011
52.6900,-2.1272
52.6905,-1.9476
52.6910,-1.7628
52.6915,-1.5733
52.6920,-1.3795
52.6925,-1.1818
52.6930,-0.9806
52.6935,-0.7762
52.6940,-0.5692
52.6945,-0.3603
52.6950,-0.1505
52.6955,0.0592
52.6960,0.2685
52.6965,0.4769
52.6970,0.6839
52.6975,0.8890
52.6980,1.0916
52.6985,1.2908
52.6990,1.4863
52.6995,1.6777
52.7000,1.8648
52.7005,2.0467
52.7010,2.2228
52.7015,2.3928
52.7020,2.5564
52.7025,2.7132
52.7030,2.8628
52.7035,3.0045
52.7040,3.1376
52.7045,3.2618
52.7050,3.3767
52.7055,3.4822
52.7060,3.5781
52.7065,3.6643
52.7070,3.7408
52.7075,3.8076
52.7080,3.8648
52.7085,3.9126
52.7090,3.9509
52.7095,3.9797
52.7100,3.9986
52.7105,4.0073
52.7110,4.0058
52.7115,3.9939
52.7120,3.9721
52.7125,3.9406
52.7130,3.8996
52.7135,3.8495
52.7140,3.7903
52.7145,3.7223
52.7150,3.6461
52.7155,3.5622
52.7160,3.4706
52.7165,3.3713
52.7170,3.2643
52.7175,3.1497
52.7180,3.0278
52.7185,2.8989
52.7190,2.7637
52.7195,2.6227
52.7200,2.4764
52.7205,2.3252
52.7210,2.1697
52.7215,2.0103
52.7220,1.8471
52.7225,1.6804
52.7230,1.5100
52.7235,1.3358
52.7240,1.1580
52.7245,0.9773
52.7250,0.7945
52.7255,0.6099
52.7260,0.4238
52.7265,0.2366
52.7270,0.0487
52.7275,-0.1391
52.7280,-0.3261
52.7285,-0.5118
52.7290,-0.6960
52.7295,-0.8785
52.7300,-1.0590
52.7305,-1.2375
52.7310,-1.4138
52.7315,-1.5874
52.7320,-1.7580
52.7325,-1.9254
52.7330,-2.0896
52.7335,-2.2500
52.7340,-2.4061
52.7345,-2.5574
52.7350,-2.7032
52.7355,-2.8431
52.7360,-2.9766
52.7365,-3.1034
52.7370,-3.2230
52.7375,-3.3350
52.7380,-3.4391
52.7385,-3.5352
52.7390,-3.6235
52.7395,-3.7040
52.7400,-3.7766
52.7405,-3.8405
52.7410,-3.8952
52.7415,-3.9404
52.7420,-3.9759
52.7425,-4.0018
52.7430,-4.0178
52.7435,-4.0237
52.7440,-4.0191
52.7445,-4.0037
52.7450,-3.9775
52.7455,-3.9407
52.7460,-3.8936
52.7465,-3.8364
52.7470,-3.7692
52.7475,-3.6921
52.7480,-3.6056
52.7485,-3.5098
52.7490,-3.4051
52.7495,-3.2918
52.7500,-3.1696
52.7505,-3.0384
52.7510,-2.8985
52.7515,-2.7504
52.7520,-2.5946
52.7525,-2.4315
52.7530,-2.2619
52.7535,-2.0862
52.7540,-1.9050
52.7545,-1.7187
52.7550,-1.5279
52.7555,-1.3332
52.7560,-1.1349
52.7565,-0.9334
52.7570,-0.7289
52.7575,-0.5221
52.7580,-0.3137
52.7585,-0.1049
52.7590,0.1035
52.7595,0.3111
52.7600,0.5178
52.7605,0.7231
52.7610,0.9266
52.7615,1.1274
52.7620,1.3250
52.7625,1.5190
52.7630,1.7090
52.7635,1.8946
52.7640,2.0753
52.7645,2.2506
52.7650,2.4198
52.7655,2.5823
52.7660,2.7377
52.7665,2.8855
52.7670,3.0253
52.7675,3.1567
52.7680,3.2789
52.7685,3.3916
52.7690,3.4945
52.7695,3.5877
52.7700,3.6713
52.7705,3.7454
52.7710,3.8098
52.7715,3.8644
52.7720,3.9093
52.7725,3.9447
52.7730,3.9707
52.7735,3.9869
52.7740,3.9932
52.7745,3.9895
52.7750,3.9758
52.7755,3.9524
52.7760,3.9195
52.7765,3.8773
52.7770,3.8258
52.7775,3.7649
52.7780,3.6952
52.7785,3.6171
52.7790,3.5311
52.7795,3.4375
52.7800,3.3361
52.7805,3.2271
52.7810,3.1106
52.7815,2.9871
52.7820,2.8569
52.7825,2.7205
52.7830,2.5783
52.7835,2.4308
52.7840,2.2784
52.7845,2.1217
52.7850,1.9610
52.7855,1.7964
52.7860,1.6278
52.7865,1.4555
52.7870,1.2794
52.7875,1.1002
52.7880,0.9185
52.7885,0.7350
52.7890,0.5500
52.7895,0.3637
52.7900,0.1765
52.7905,-0.0110
52.7910,-0.1982
52.7915,-0.3847
52.7920,-0.5698
52.7925,-0.7533
52.7930,-0.9350
52.7935,-1.1150
52.7940,-1.2932
52.7945,-1.4692
52.7950,-1.6428
52.7955,-1.8135
52.7960,-1.9812
52.7965,-2.1451
52.7970,-2.3048
52.7975,-2.4595
52.7980,-2.6089
52.7985,-2.7525
52.7990,-2.8899
52.7995,-3.0208
52.8000,-3.1447
52.8005,-3.2613
52.8010,-3.3703
52.8015,-3.4715
52.8020,-3.5648
52.8025,-3.6502
52.8030,-3.7279
52.8035,-3.7977
52.8040,-3.8589
52.8045,-3.9110
52.8050,-3.9536
52.8055,-3.9864
52.8060,-4.0092
52.8065,-4.0217
52.8070,-4.0239
52.8075,-4.0155
52.8080,-3.9966
52.8085,-3.9671
52.8090,-3.9273
52.8095,-3.8774
52.8100,-3.8174
52.8105,-3.7475
52.8110,-3.6679
52.8115,-3.5788
52.8120,-3.4804
52.8125,-3.3732
52.8130,-3.2571
52.8135,-3.1321
52.8140,-2.9982
52.8145,-2.8558
52.8150,-2.7054
52.8155,-2.5475
52.8160,-2.3827
52.8165,-2.2117
52.8170,-2.0348
52.8175,-1.8524
52.8180,-1.6648
52.8185,-1.4728
52.8190,-1.2768
52.8195,-1.0772
52.8200,-0.8743
52.8205,-0.6685
52.8210,-0.4603
52.8215,-0.2508
52.8220,-0.0409
52.8225,0.1686
52.8230,0.3772
52.8235,0.5843
52.8240,0.7894
52.8245,0.9920
52.8250,1.1915
52.8255,1.3874
52.8260,1.5796
52.8265,1.7678
52.8270,1.9516
52.8275,2.1304
52.8280,2.3036
52.8285,2.4707
52.8290,2.6312
52.8295,2.7845
52.8300,2.9299
52.8305,3.0670
52.8310,3.1951
52.8315,3.3140
52.8320,3.4234
52.8325,3.5232
52.8330,3.6132
52.8335,3.6935
52.8340,3.7643
52.8345,3.8257
52.8350,3.8777
52.8355,3.9202
52.8360,3.9533
52.8365,3.9767
52.8370,3.9901
52.8375,3.9932
52.8380,3.9862
52.8385,3.9693
52.8390,3.9428
52.8395,3.9071
52.8400,3.8621
52.8405,3.8080
52.8410,3.7448
52.8415,3.6730
52.8420,3.5932
52.8425,3.5057
52.8430,3.4104
52.8435,3.3073
52.8440,3.1968
52.8445,3.0790
52.8450,2.9540
52.8455,2.8223
52.8460,2.6843
52.8465,2.5407
52.8470,2.3920
52.8475,2.2388
52.8480,2.0814
52.8485,1.9202
52.8490,1.7553
52.8495,1.5867
52.8500,1.4140
52.8505,1.2375
52.8510,1.0576
52.8515,0.8752
52.8520,0.6909
52.8525,0.5051
52.8530,0.3181
52.8535,0.1305
52.8540,-0.0572
52.8545,-0.2444
52.8550,-0.4306
52.8555,-0.6156
52.8560,-0.7991
52.8565,-0.9812
52.8570,-1.1616
52.8575,-1.3400
52.8580,-1.5160
52.8585,-1.6890
52.8590,-1.8588
52.8595,-2.0255
52.8600,-2.1886
52.8605,-2.3475
52.8610,-2.5015
52.8615,-2.6502
52.8620,-2.7931
52.8625,-2.9300
52.8630,-3.0603
52.8635,-3.1835
52.8640,-3.2993
52.8645,-3.4074
52.8650,-3.5078
52.8655,-3.6003
52.8660,-3.6849
52.8665,-3.7613
52.8670,-3.8290
52.8675,-3.8876
52.8680,-3.9369
52.8685,-3.9767
52.8690,-4.0068
52.8695,-4.0267
52.8700,-4.0365
52.8705,-4.0361
52.8710,-4.0252
52.8715,-4.0038
52.8720,-3.9715
52.8725,-3.9287
52.8730,-3.8757
52.8735,-3.8126
52.8740,-3.7396
52.8745,-3.6567
52.8750,-3.5644
52.8755,-3.4629
52.8760,-3.3525
52.8765,-3.2331
52.8770,-3.1047
52.8775,-2.9678
52.8780,-2.8228
52.8785,-2.6702
52.8790,-2.5105
52.8795,-2.3439
52.8800,-2.1711
52.8805,-1.9924
52.8810,-1.8083
52.8815,-1.6193
52.8820,-1.4261
52.8825,-1.2293
52.8830,-1.0291
52.8835,-0.8260
52.8840,-0.6204
52.8845,-0.4128
52.8850,-0.2043
52.8855,0.0041
52.8860,0.2120
52.8865,0.4188
52.8870,0.6244
52.8875,0.8282
52.8880,1.0298
52.8885,1.2288
52.8890,1.4246
52.8895,1.6168
52.8900,1.8047
52.8905,1.9877
52.8910,2.1651
52.8915,2.3364
52.8920,2.5012
52.8925,2.6591
52.8930,2.8097
52.8935,2.9524
52.8940,3.0868
52.8945,3.2123
52.8950,3.3282
52.8955,3.4346
52.8960,3.5315
52.8965,3.6188
52.8970,3.6967
52.8975,3.7653
52.8980,3.8245
52.8985,3.8744
52.8990,3.9151
52.8995,3.9464
52.9000,3.9680
52.9005,3.9793
52.9010,3.9803
52.9015,3.9712
52.9020,3.9524
52.9025,3.9242
52.9030,3.8867
52.9035,3.8399
52.9040,3.7839
52.9045,3.7191
52.9050,3.6459
52.9055,3.5648
52.9060,3.4759
52.9065,3.3790
52.9070,3.2743
52.9075,3.1620
52.9080,3.0422
52.9085,2.9155
52.9090,2.7823
52.9095,2.6428
52.9100,2.4978
52.9105,2.3478
52.9110,2.1936
52.9115,2.0354
52.9120,1.8735
52.9125,1.7079
52.9130,1.5385
52.9135,1.3650
52.9140,1.1878
52.9145,1.0076
52.9150,0.8249
52.9155,0.6403
52.9160,0.4540
52.9165,0.2665
52.9170,0.0783
52.9175,-0.1101
52.9180,-0.2981
52.9185,-0.4849
52.9190,-0.6701
52.9195,-0.8534
52.9200,-1.0348
52.9205,-1.2144
52.9210,-1.3918
52.9215,-1.5667
52.9220,-1.7387
52.9225,-1.9078
52.9230,-2.0737
52.9235,-2.2358
52.9240,-2.3934
52.9245,-2.5459
52.9250,-2.6927
52.9255,-2.8334
52.9260,-2.9678
52.9265,-3.0956
52.9270,-3.2164
52.9275,-3.3297
52.9280,-3.4351
52.9285,-3.5324
52.9290,-3.6217
52.9295,-3.7030
52.9300,-3.7762
52.9305,-3.8409
52.9310,-3.8967
52.9315,-3.9433
52.9320,-3.9806
52.9325,-4.0081
52.9330,-4.0254
52.9335,-4.0323
52.9340,-4.0285
52.9345,-4.0138
52.9350,-3.9882
52.9355,-3.9522
52.9360,-3.9059
52.9365,-3.8495
52.9370,-3.7831
52.9375,-3.7071
52.9380,-3.6218
52.9385,-3.5273
52.9390,-3.4240
52.9395,-3.3118
52.9400,-3.1906
52.9405,-3.0602
52.9410,-2.9211
52.9415,-2.7738
52.9420,-2.6185
52.9425,-2.4559
52.9430,-2.2868
52.9435,-2.1118
52.9440,-1.9312
52.9445,-1.7456
52.9450,-1.5554
52.9455,-1.3609
52.9460,-1.1625
52.9465,-0.9604
52.9470,-0.7555
52.9475,-0.5482
52.9480,-0.3394
52.9485,-0.1301
52.9490,0.0790
52.9495,0.2874
52.9500,0.4947
52.9505,0.7003
52.9510,0.9038
52.9515,1.1045
52.9520,1.3019
52.9525,1.4955
52.9530,1.6850
52.9535,1.8700
52.9540,2.0503
52.9545,2.2254
52.9550,2.3950
52.9555,2.5584
52.9560,2.7150
52.9565,2.8642
52.9570,3.0054
52.9575,3.1380
52.9580,3.2613
52.9585,3.3750
52.9590,3.4788
52.9595,3.5727
52.9600,3.6570
52.9605,3.7319
52.9610,3.7975
52.9615,3.8535
52.9620,3.9001
52.9625,3.9372
52.9630,3.9648
52.9635,3.9829
52.9640,3.9913
52.9645,3.9898
52.9650,3.9785
52.9655,3.9576
52.9660,3.9272
52.9665,3.8876
52.9670,3.8387
52.9675,3.7804
52.9680,3.7133
52.9685,3.6378
52.9690,3.5545
52.9695,3.4636
52.9700,3.3650
52.9705,3.2588
52.9710,3.1448
52.9715,3.0235
52.9720,2.8953
52.9725,2.7608
52.9730,2.6205
52.9735,2.4748
52.9740,2.3243
52.9745,2.1694
52.9750,2.0106
52.9755,1.8479
52.9760,1.6815
52.9765,1.5111
52.9770,1.3366
52.9775,1.1583
52.9780,0.9769
52.9785,0.7931
52.9790,0.6074
52.9795,0.4203
52.9800,0.2323
52.9805,0.0442
52.9810,-0.1435
52.9815,-0.3304
52.9820,-0.5161
52.9825,-0.7005
52.9830,-0.8835
52.9835,-1.0648
52.9840,-1.2443
52.9845,-1.4216
52.9850,-1.5964
52.9855,-1.7686
52.9860,-1.9379
52.9865,-2.1039
52.9870,-2.2661
52.9875,-2.4237
52.9880,-2.5759
52.9885,-2.7222
52.9890,-2.8623
52.9895,-2.9960
52.9900,-3.1227
52.9905,-3.2422
52.9910,-3.3540
52.9915,-3.4580
52.9920,-3.5540
52.9925,-3.6422
52.9930,-3.7224
52.9935,-3.7941
52.9940,-3.8569
52.9945,-3.9105
52.9950,-3.9547
52.9955,-3.9894
52.9960,-4.0143
52.9965,-4.0288
52.9970,-4.0329
52.9975,-4.0263
52.9980,-4.0090
52.9985,-3.9811
52.9990,-3.9427
52.9995,-3.8940
53.0000,-3.8349
53.0005,-3.7657
53.0010,-3.6866
53.0015,-3.5981
53.0020,-3.5005
53.0025,-3.3940
53.0030,-3.2787
53.0035,-3.1545
53.0040,-3.0214
53.0045,-2.8798
53.0050,-2.7305
53.0055,-2.5735
53.0060,-2.4094
53.0065,-2.2391
53.0070,-2.0629
53.0075,-1.8812
53.0080,-1.6947
53.0085,-1.5037
53.0090,-1.3086
53.0095,-1.1099
53.0100,-0.9079
53.0105,-0.7030
53.0110,-0.4959
53.0115,-0.2872
53.0120,-0.0779
53.0125,0.1311
53.0130,0.3394
53.0135,0.5464
53.0140,0.7514
53.0145,0.9540
53.0150,1.1537
53.0155,1.3499
53.0160,1.5426
53.0165,1.7316
53.0170,1.9163
53.0175,2.0963
53.0180,2.2709
53.0185,2.4394
53.0190,2.6009
53.0195,2.7550
53.0200,2.9010
53.0205,3.0386
53.0210,3.1676
53.0215,3.2876
53.0220,3.3983
53.0225,3.4996
53.0230,3.5913
53.0235,3.6736
53.0240,3.7463
53.0245,3.8095
53.0250,3.8631
53.0255,3.9073
53.0260,3.9422
53.0265,3.9679
53.0270,3.9841
53.0275,3.9903
53.0280,3.9862
53.0285,3.9719
53.0290,3.9477
53.0295,3.9138
53.0300,3.8708
53.0305,3.8188
53.0310,3.7578
53.0315,3.6884
53.0320,3.6110
53.0325,3.5260
53.0330,3.4333
53.0335,3.3327
53.0340,3.2242
53.0345,3.1082
53.0350,2.9849
53.0355,2.8548
53.0360,2.7183
53.0365,2.5759
53.0370,2.4282
53.0375,2.2759
53.0380,2.1194
53.0385,1.9593
53.0390,1.7956
53.0395,1.6284
53.0400,1.4575
53.0405,1.2829
53.0410,1.1046
53.0415,0.9232
53.0420,0.7395
53.0425,0.5538
53.0430,0.3665
53.0435,0.1783
53.0440,-0.0101
53.0445,-0.1981
53.0450,-0.3852
53.0455,-0.5711
53.0460,-0.7553
53.0465,-0.9379
53.0470,-1.1187
53.0475,-1.2974
53.0480,-1.4737
53.0485,-1.6472
53.0490,-1.8176
53.0495,-1.9849
53.0500,-2.1487
53.0505,-2.3085
53.0510,-2.4637
53.0515,-2.6138
53.0520,-2.7580
53.0525,-2.8961
53.0530,-3.0277
53.0535,-3.1522
53.0540,-3.2695
53.0545,-3.3791
53.0550,-3.4806
53.0555,-3.5740
53.0560,-3.6594
53.0565,-3.7370
53.0570,-3.8064
53.0575,-3.8670
53.0580,-3.9183
53.0585,-3.9600
53.0590,-3.9919
53.0595,-4.0141
53.0600,-4.0263
53.0605,-4.0283
53.0610,-4.0197
53.0615,-4.0003
53.0620,-3.9701
53.0625,-3.9293
53.0630,-3.8781
53.0635,-3.8166
53.0640,-3.7450
53.0645,-3.6637
53.0650,-3.5731
53.0655,-3.4739
53.0660,-3.3661
53.0665,-3.2494
53.0670,-3.1236
53.0675,-2.9888
53.0680,-2.8457
53.0685,-2.6946
53.0690,-2.5358
53.0695,-2.3699
53.0700,-2.1973
53.0705,-2.0186
53.0710,-1.8346
53.0715,-1.6459
53.0720,-1.4531
53.0725,-1.2563
53.0730,-1.0559
53.0735,-0.8524
53.0740,-0.6463
53.0745,-0.4382
53.0750,-0.2291
53.0755,-0.0198
53.0760,0.1891
53.0765,0.3973
53.0770,0.6040
53.0775,0.8087
53.0780,1.0109
53.0785,1.2101
53.0790,1.4059
53.0795,1.5981
53.0800,1.7862
53.0805,1.9695
53.0810,2.1473
53.0815,2.3193
53.0820,2.4851
53.0825,2.6443
53.0830,2.7966
53.0835,2.9410
53.0840,3.0772
53.0845,3.2044
53.0850,3.3222
53.0855,3.4303
53.0860,3.5287
53.0865,3.6174
53.0870,3.6963
53.0875,3.7659
53.0880,3.8261
53.0885,3.8769
53.0890,3.9185
53.0895,3.9507
53.0900,3.9732
53.0905,3.9858
53.0910,3.9885
53.0915,3.9813
53.0920,3.9645
53.0925,3.9382
53.0930,3.9026
53.0935,3.8576
53.0940,3.8035
53.0945,3.7404
53.0950,3.6689
53.0955,3.5894
53.0960,3.5023
53.0965,3.4073
53.0970,3.3044
53.0975,3.1936
53.0980,3.0753
53.0985,2.9502
53.0990,2.8186
53.0995,2.6811
53.1000,2.5379
53.1005,2.3896
53.1010,2.2369
53.1015,2.0802
53.1020,1.9197
53.1025,1.7554
53.1030,1.5871
53.1035,1.4148
53.1040,1.2385
53.1045,1.0587
53.1050,0.8762
53.1055,0.6915
53.1060,0.5050
53.1065,0.3171
53.1070,0.1286
